Date,DATE1,sum_Size,sum_Summit,Success_rate,Merged_Precipitation,Merged_Snowfall,Snow_depth,Temp_observed,Fog
2015-03-05 00:00:00,,9,4,0.44444444444444442,,,,,
2008-05-11 00:00:00,2008-05-11 00:00:00,19,4,0.2105263157894737,0,0,,,
2010-02-19 00:00:00,2010-02-19 00:00:00,14,4,0.2857142857142857,0,0,109,27,
2011-05-31 00:00:00,2011-05-31 00:00:00,40,4,0.1,0.03,0,211,27,
2011-04-22 00:00:00,2011-04-22 00:00:00,9,4,0.44444444444444442,0.38,5.5,240,28,
2012-05-24 00:00:00,2012-05-24 00:00:00,42,4,0.0952380952380952,0.57,3,171,28,
2014-03-11 00:00:00,2014-03-11 00:00:00,4,4,1,0.41,4,155,29,
2015-04-23 00:00:00,2015-04-23 00:00:00,4,4,1,0,0,67,31,
2012-06-24 00:00:00,2012-06-24 00:00:00,82,4,0.0487804878048781,1.8,0,116,32,
2013-05-15 00:00:00,2013-05-15 00:00:00,25,4,0.16,0,0,144,32,
2006-04-22 00:00:00,2006-04-22 00:00:00,8,4,0.5,0,0,189,34,
2012-06-13 00:00:00,2012-06-13 00:00:00,79,4,0.0506329113924051,0.34,0,142,34,
2007-05-16 00:00:00,2007-05-16 00:00:00,7,4,0.5714285714285714,0,0,123,35,
2009-05-14 00:00:00,2009-05-14 00:00:00,8,4,0.5,1.14,4,178,35,
2007-09-22 00:00:00,2007-09-22 00:00:00,25,4,0.16,0,0,0,35,
2007-05-20 00:00:00,2007-05-20 00:00:00,21,4,0.19047619047619049,0.07,1,117,36,
2007-04-29 00:00:00,2007-04-29 00:00:00,4,4,1,0,0,138,37,
2013-09-23 00:00:00,2013-09-23 00:00:00,20,4,0.2,1.7,0,0,37,
2006-04-26 00:00:00,2006-04-26 00:00:00,7,4,0.5714285714285714,0,0,182,38,
2013-01-18 00:00:00,2013-01-18 00:00:00,7,4,0.5714285714285714,0,0,120,40,
2012-05-07 00:00:00,2012-05-07 00:00:00,24,4,0.16666666666666671,0,0,203,40,
2006-05-20 00:00:00,2006-05-20 00:00:00,50,4,0.08,0.21,0,132,40,
2012-05-31 00:00:00,2012-05-31 00:00:00,42,4,0.0952380952380952,0.4,0,156,43,
2011-07-15 00:00:00,2011-07-15 00:00:00,158,4,0.0253164556962025,0.09,,108,44,
2012-05-08 00:00:00,2012-05-08 00:00:00,4,4,1,0,0,201,44,
2006-06-13 00:00:00,2006-06-13 00:00:00,12,4,0.33333333333333331,0.6,0,80,44,
2015-09-28 00:00:00,2015-09-28 00:00:00,12,4,0.33333333333333331,0,0,0,45,
2014-04-30 00:00:00,2014-04-30 00:00:00,13,4,0.30769230769230771,0,0,190,48,
2010-09-16 00:00:00,2010-09-16 00:00:00,8,4,0.5,0.44,0,0,50,
2013-08-29 00:00:00,2013-08-29 00:00:00,29,4,0.13793103448275859,0.27,,,51,
2006-05-14 00:00:00,2006-05-14 00:00:00,6,4,0.66666666666666663,0,0,155,51,
2009-05-17 00:00:00,2009-05-17 00:00:00,31,4,0.1290322580645161,0,0,155,54,
2013-05-06 00:00:00,2013-05-06 00:00:00,7,4,0.5714285714285714,0,0,166,55,
2013-05-10 00:00:00,2013-05-10 00:00:00,19,4,0.2105263157894737,0,,156,59,
2006-05-15 00:00:00,2006-05-15 00:00:00,5,4,0.8,0,0,153,63,
2013-09-10 00:00:00,2013-09-10 00:00:00,24,4,0.16666666666666671,0,0,0,63,
2006-05-17 00:00:00,2006-05-17 00:00:00,7,4,0.5714285714285714,0,0,142,71,
2008-08-27 00:00:00,2008-08-27 00:00:00,41,5,0.12195121951219511,,0,0,,
2007-08-15 00:00:00,2007-08-15 00:00:00,37,5,0.13513513513513509,,0,0,,
2008-08-20 00:00:00,2008-08-20 00:00:00,35,5,0.14285714285714279,,0,0,,
2008-05-15 00:00:00,2008-05-15 00:00:00,14,5,0.35714285714285721,0,0,,,
2013-04-20 00:00:00,,10,5,0.5,,,,,
2012-05-05 00:00:00,2012-05-05 00:00:00,27,5,0.1851851851851852,2.02,14,180,22,
2009-05-13 00:00:00,2009-05-13 00:00:00,28,5,0.1785714285714286,0.75,12,176,23,
2012-05-19 00:00:00,2012-05-19 00:00:00,51,5,0.0980392156862745,0,,161,30,
2012-02-03 00:00:00,2012-02-03 00:00:00,7,5,0.7142857142857143,0,0,132,34,
2009-05-11 00:00:00,2009-05-11 00:00:00,9,5,0.55555555555555558,0.11,0,163,35,
2011-09-16 00:00:00,2011-09-16 00:00:00,51,5,0.0980392156862745,0.07,0,0,35,
2009-05-09 00:00:00,2009-05-09 00:00:00,13,5,0.38461538461538458,0,0,173,35,
2006-09-13 00:00:00,2006-09-13 00:00:00,16,5,0.3125,0,0,0,40,1
2007-06-09 00:00:00,2007-06-09 00:00:00,48,5,0.1041666666666667,0.08,0,74,43,
2013-08-26 00:00:00,2013-08-26 00:00:00,54,5,0.0925925925925926,0.06,0,0,44,
2015-05-01 00:00:00,2015-05-01 00:00:00,36,5,0.1388888888888889,0,0,62,46,
2008-04-13 00:00:00,2008-04-13 00:00:00,12,5,0.41666666666666669,0,0,221,49,
2006-04-27 00:00:00,2006-04-27 00:00:00,6,5,0.83333333333333337,0,0,180,50,
2007-09-27 00:00:00,2007-09-27 00:00:00,19,5,0.26315789473684209,0,0,0,54,
2009-09-09 00:00:00,2009-09-09 00:00:00,49,5,0.1020408163265306,0,0,0,56,
2007-08-23 00:00:00,2007-08-23 00:00:00,48,5,0.1041666666666667,0,0,0,58,
2008-06-05 00:00:00,,25,6,0.24,,,,,
2011-05-19 00:00:00,,28,6,0.2142857142857143,,,,,
2013-03-23 00:00:00,2013-03-23 00:00:00,11,6,0.54545454545454541,0.76,10,192,21,
2010-06-03 00:00:00,2010-06-03 00:00:00,58,6,0.103448275862069,0.32,0,140,30,
2007-04-22 00:00:00,2007-04-22 00:00:00,10,6,0.6,0.13,1,144,31,
2006-05-29 00:00:00,2006-05-29 00:00:00,60,6,0.1,1.7,4.02,122,32,1
2008-05-22 00:00:00,2008-05-22 00:00:00,29,6,0.2068965517241379,0.65,0,175,32,
2006-05-09 00:00:00,2006-05-09 00:00:00,10,6,0.6,0,0,162,36,
2010-06-06 00:00:00,2010-06-06 00:00:00,43,6,0.1395348837209302,0,0,134,38,
2010-06-30 00:00:00,2010-06-30 00:00:00,92,6,0.0652173913043478,0,0,77,38,
2010-05-27 00:00:00,2010-05-27 00:00:00,48,6,0.125,0.39,1,145,38,
2013-04-23 00:00:00,2013-04-23 00:00:00,12,6,0.5,0,0,200,38,
2012-06-12 00:00:00,2012-06-12 00:00:00,52,6,0.1153846153846154,0,0,0,43,
2015-01-29 00:00:00,2015-01-29 00:00:00,17,6,0.35294117647058831,0,0,58,44,
2015-09-27 00:00:00,2015-09-27 00:00:00,12,6,0.5,0,0,0,44,
2009-09-27 00:00:00,2009-09-27 00:00:00,13,6,0.46153846153846162,0,0,0,45,
2013-06-23 00:00:00,2013-06-23 00:00:00,69,6,0.0869565217391304,0.1,,70,45,
2014-09-28 00:00:00,2014-09-28 00:00:00,23,6,0.2608695652173913,0,0,0,47,
2011-09-20 00:00:00,2011-09-20 00:00:00,8,6,0.75,0.01,0,0,52,
2011-09-21 00:00:00,2011-09-21 00:00:00,11,6,0.54545454545454541,0,0,0,54,
2009-06-02 00:00:00,2009-06-02 00:00:00,20,6,0.3,0,0,123,54,
2014-01-24 00:00:00,2014-01-24 00:00:00,11,6,0.54545454545454541,0,0,90,55,
2010-05-15 00:00:00,2010-05-15 00:00:00,59,6,0.10169491525423729,0,0,151,58,
2014-09-16 00:00:00,2014-09-16 00:00:00,23,6,0.2608695652173913,0,0,0,64,
2008-09-19 00:00:00,2008-09-19 00:00:00,59,7,0.1186440677966102,,0,0,,
2013-05-08 00:00:00,2013-05-08 00:00:00,21,7,0.33333333333333331,0,0,160,,
2012-09-26 00:00:00,2012-09-26 00:00:00,22,7,0.31818181818181818,0,,,,
2011-05-20 00:00:00,,58,7,0.1206896551724138,,,,,
2015-05-18 00:00:00,2015-05-18 00:00:00,40,7,0.175,,,,,
2008-04-14 00:00:00,,16,7,0.4375,,,,,
2011-02-01 00:00:00,2011-02-01 00:00:00,3,7,1,0.22,2,120,21,
2009-05-15 00:00:00,2009-05-15 00:00:00,24,7,0.29166666666666669,0.06,0,174,33,
2009-04-30 00:00:00,2009-04-30 00:00:00,11,7,0.63636363636363635,0.01,0,160,35,
2007-06-14 00:00:00,2007-06-14 00:00:00,53,7,0.13207547169811321,0,0,68,35,
2010-01-04 00:00:00,2010-01-04 00:00:00,9,7,0.77777777777777779,1.09,0,88,35,
2006-06-04 00:00:00,2006-06-04 00:00:00,19,7,0.36842105263157893,1.06,0,109,39,
2014-09-10 00:00:00,2014-09-10 00:00:00,22,7,0.31818181818181818,0.01,0,0,41,
2007-06-13 00:00:00,2007-06-13 00:00:00,23,7,0.30434782608695649,0,0,70,42,
2011-04-23 00:00:00,2011-04-23 00:00:00,13,7,0.53846153846153844,0,0,238,43,
2007-06-08 00:00:00,2007-06-08 00:00:00,83,7,0.0843373493975904,0.68,0,77,43,
2012-09-12 00:00:00,2012-09-12 00:00:00,7,7,1,0,0,0,43,
2007-05-23 00:00:00,2007-05-23 00:00:00,9,7,0.77777777777777779,0,0,118,44,
2013-05-12 00:00:00,2013-05-12 00:00:00,12,7,0.58333333333333337,0,0,150,48,
2012-08-26 00:00:00,2012-08-26 00:00:00,59,7,0.1186440677966102,0,0,0,49,
2015-09-20 00:00:00,2015-09-20 00:00:00,38,7,0.18421052631578949,0.32,0,0,49,
2007-05-12 00:00:00,2007-05-12 00:00:00,44,7,0.15909090909090909,0,0,130,51,
2014-07-23 00:00:00,2014-07-23 00:00:00,27,7,0.25925925925925919,1.4,0,0,53,
2015-05-20 00:00:00,2015-05-20 00:00:00,18,7,0.3888888888888889,0.06,,30,54,
2007-05-10 00:00:00,2007-05-10 00:00:00,7,7,1,0,0,128,55,
2013-09-12 00:00:00,2013-09-12 00:00:00,12,7,0.58333333333333337,0,,,64,
2009-09-25 00:00:00,2009-09-25 00:00:00,53,7,0.13207547169811321,0,0,0,69,
2009-09-13 00:00:00,,25,8,0.32,,,,,
2012-12-29 00:00:00,,10,8,0.8,,,,,
2007-07-21 00:00:00,,38,8,0.2105263157894737,,,,,
2008-05-06 00:00:00,,15,8,0.53333333333333333,,,,,
2013-05-07 00:00:00,2013-05-07 00:00:00,22,8,0.36363636363636359,0,0,163,,
2008-06-11 00:00:00,2008-06-11 00:00:00,32,8,0.25,0,0,,,
2014-05-27 00:00:00,2014-05-27 00:00:00,20,8,0.4,0.1,0,150,30,
2012-09-11 00:00:00,2012-09-11 00:00:00,17,8,0.47058823529411759,0.07,0,0,31,
2011-05-22 00:00:00,2011-05-22 00:00:00,47,8,0.1702127659574468,0.12,0,216,31,
2010-05-30 00:00:00,2010-05-30 00:00:00,58,8,0.13793103448275859,0.08,0,146,31,
2010-05-29 00:00:00,2010-05-29 00:00:00,94,8,0.0851063829787234,0.43,1.5,147,32,
2013-05-02 00:00:00,2013-05-02 00:00:00,26,8,0.30769230769230771,1,6,179,34,
2014-09-25 00:00:00,2014-09-25 00:00:00,14,8,0.5714285714285714,0.45,0,0,43,
2013-08-31 00:00:00,2013-08-31 00:00:00,74,8,0.1081081081081081,0,,,54,
2015-07-29 00:00:00,2015-07-29 00:00:00,23,8,0.34782608695652167,0,0,0,61,
2006-05-16 00:00:00,2006-05-16 00:00:00,14,8,0.5714285714285714,0,0,146,65,
2008-05-25 00:00:00,2008-05-25 00:00:00,32,9,0.28125,,0,,,
2013-09-11 00:00:00,2013-09-11 00:00:00,18,9,0.5,0,0,0,,
2008-05-14 00:00:00,2008-05-14 00:00:00,13,9,0.69230769230769229,0,0,,,
2007-06-26 00:00:00,2007-06-26 00:00:00,49,9,0.18367346938775511,0,0,,,
2011-06-29 00:00:00,2011-06-29 00:00:00,60,9,0.15,,,147,,
2008-05-12 00:00:00,2008-05-12 00:00:00,20,9,0.45,0,0,,,
2008-09-18 00:00:00,2008-09-18 00:00:00,38,9,0.23684210526315791,,0,0,,
2013-03-30 00:00:00,2013-03-30 00:00:00,27,9,0.33333333333333331,0,0,170,35,
2007-05-22 00:00:00,2007-05-22 00:00:00,15,9,0.6,0.22,0.5,122,36,
2014-07-21 00:00:00,2014-07-21 00:00:00,77,9,0.11688311688311689,0,0,0,37,
2015-09-21 00:00:00,2015-09-21 00:00:00,33,9,0.27272727272727271,0.21,0,0,37,
2013-06-01 00:00:00,2013-06-01 00:00:00,75,9,0.12,0,,132,39,
2014-06-27 00:00:00,2014-06-27 00:00:00,80,9,0.1125,0.33,0,85,40,
2006-06-15 00:00:00,2006-06-15 00:00:00,27,9,0.33333333333333331,0.06,0,79,40,1
2013-09-17 00:00:00,2013-09-17 00:00:00,12,9,0.75,0.14,0,0,41,
2006-08-23 00:00:00,2006-08-23 00:00:00,46,9,0.19565217391304349,0,0,0,44,
2011-09-18 00:00:00,2011-09-18 00:00:00,39,9,0.23076923076923081,0,0,0,46,
2014-05-23 00:00:00,2014-05-23 00:00:00,39,9,0.23076923076923081,0,0,156,47,
2009-04-06 00:00:00,2009-04-06 00:00:00,16,9,0.5625,0,0,190,59,
2007-09-11 00:00:00,2007-09-11 00:00:00,14,9,0.6428571428571429,0,0,0,67,
2012-09-25 00:00:00,2012-09-25 00:00:00,20,10,0.5,0,,,,
2012-09-20 00:00:00,2012-09-20 00:00:00,17,10,0.58823529411764708,0,,,,
2009-08-26 00:00:00,,51,10,0.196078431372549,,,,,
2015-05-26 00:00:00,2015-05-26 00:00:00,19,10,0.52631578947368418,0,,,,
2011-05-17 00:00:00,,16,10,0.625,,,,,
2012-05-10 00:00:00,2012-05-10 00:00:00,16,10,0.625,0.01,0.1,188,22,
2011-05-28 00:00:00,2011-05-28 00:00:00,69,10,0.14492753623188409,0.4,2.5,218,27,
2010-06-15 00:00:00,2010-06-15 00:00:00,68,10,0.1470588235294118,0.03,0.3,118,28,
2008-06-07 00:00:00,2008-06-07 00:00:00,92,10,0.108695652173913,,,162,32,
2009-05-20 00:00:00,2009-05-20 00:00:00,29,10,0.34482758620689657,,,159,34,
2007-09-17 00:00:00,2007-09-17 00:00:00,36,10,0.27777777777777779,0.39,0,0,39,
2007-09-25 00:00:00,2007-09-25 00:00:00,14,10,0.7142857142857143,0,0,0,41,
2010-09-07 00:00:00,2010-09-07 00:00:00,14,10,0.7142857142857143,0.51,0,0,42,
2006-05-04 00:00:00,2006-05-04 00:00:00,12,10,0.83333333333333337,0,0,169,43,
2014-06-26 00:00:00,2014-06-26 00:00:00,84,10,0.119047619047619,0.02,0,86,44,
2006-06-02 00:00:00,2006-06-02 00:00:00,49,10,0.2040816326530612,1.02,0,120,46,
2008-05-28 00:00:00,2008-05-28 00:00:00,17,10,0.58823529411764708,0,0,172,49,
2010-09-18 00:00:00,2010-09-18 00:00:00,27,10,0.37037037037037029,0.59,0,0,54,
2007-05-08 00:00:00,2007-05-08 00:00:00,12,10,0.83333333333333337,0,0,130,60,
2015-09-11 00:00:00,2015-09-11 00:00:00,54,10,0.1851851851851852,0,0,0,63,
2007-09-13 00:00:00,2007-09-13 00:00:00,15,10,0.66666666666666663,0,0,0,69,
2015-05-19 00:00:00,2015-05-19 00:00:00,21,11,0.52380952380952384,0.02,,,,
2011-05-16 00:00:00,2011-05-16 00:00:00,49,11,0.22448979591836729,0.15,2.7,233,31,
2014-05-29 00:00:00,2014-05-29 00:00:00,35,11,0.31428571428571428,0.34,0.5,150,32,
2006-05-13 00:00:00,2006-05-13 00:00:00,26,11,0.42307692307692307,0,0,156,38,
2014-09-22 00:00:00,2014-09-22 00:00:00,37,11,0.29729729729729731,0,0,0,51,
2012-09-09 00:00:00,2012-09-09 00:00:00,22,11,0.5,0.03,0,0,52,
2007-07-17 00:00:00,2007-07-17 00:00:00,72,11,0.15277777777777779,0,0,0,54,
2007-07-16 00:00:00,2007-07-16 00:00:00,79,11,0.13924050632911389,0,0,0,55,
2006-09-29 00:00:00,2006-09-29 00:00:00,19,11,0.57894736842105265,0,0,0,65,
2009-09-17 00:00:00,,12,12,1,,,,,
2008-09-26 00:00:00,2008-09-26 00:00:00,31,12,0.38709677419354838,,0,0,,
2012-09-28 00:00:00,2012-09-28 00:00:00,16,12,0.75,0,,,,
2015-06-02 00:00:00,2015-06-02 00:00:00,30,12,0.4,,,,,
2015-05-22 00:00:00,2015-05-22 00:00:00,56,12,0.2142857142857143,0,,,,
2013-09-24 00:00:00,2013-09-24 00:00:00,25,12,0.48,0.37,0,0,32,
2008-06-03 00:00:00,2008-06-03 00:00:00,23,12,0.52173913043478259,0.5,0.5,158,34,
2011-06-07 00:00:00,2011-06-07 00:00:00,46,12,0.2608695652173913,0,0,195,34,
2012-06-27 00:00:00,2012-06-27 00:00:00,62,12,0.19354838709677419,0,0,116,35,
2010-09-08 00:00:00,2010-09-08 00:00:00,19,12,0.631578947368421,0.64,0,0,37,
2010-09-05 00:00:00,2010-09-05 00:00:00,48,12,0.25,0,0,0,37,
2013-09-18 00:00:00,2013-09-18 00:00:00,12,12,1,0.44,0,0,40,
2006-06-07 00:00:00,2006-06-07 00:00:00,24,12,0.5,0,0,96,41,1
2007-09-05 00:00:00,2007-09-05 00:00:00,29,12,0.41379310344827591,0.05,0,0,47,
2014-09-18 00:00:00,2014-09-18 00:00:00,12,12,1,0.09,0,0,47,
2012-05-13 00:00:00,2012-05-13 00:00:00,15,12,0.8,0,0,176,49,
2012-06-21 00:00:00,2012-06-21 00:00:00,46,12,0.2608695652173913,0,0,122,50,
2007-09-08 00:00:00,2007-09-08 00:00:00,56,12,0.2142857142857143,0,0,0,53,
2015-09-09 00:00:00,2015-09-09 00:00:00,16,12,0.75,0,0,0,57,
2015-08-25 00:00:00,2015-08-25 00:00:00,32,13,0.40625,0,,,,
2007-07-18 00:00:00,,53,13,0.2452830188679245,,,,,
2008-09-29 00:00:00,2008-09-29 00:00:00,22,13,0.59090909090909094,0,0,0,,
2014-05-12 00:00:00,,22,13,0.59090909090909094,,,,,
2013-09-20 00:00:00,,40,13,0.325,,,,,
2008-09-17 00:00:00,2008-09-17 00:00:00,13,13,1,,0,0,,
2009-09-15 00:00:00,,18,13,0.72222222222222221,,,,,
2011-02-07 00:00:00,2011-02-07 00:00:00,15,13,0.8666666666666667,0.76,4,119,24,
2012-06-10 00:00:00,2012-06-10 00:00:00,83,13,0.15662650602409639,0.6,1,147,30,
2014-03-10 00:00:00,2014-03-10 00:00:00,17,13,0.76470588235294112,1.08,8.5,153,30,
2012-02-04 00:00:00,2012-02-04 00:00:00,27,13,0.48148148148148151,0,0,130,32,
2007-09-23 00:00:00,2007-09-23 00:00:00,41,13,0.31707317073170732,0.09,0,0,34,
2010-06-10 00:00:00,2010-06-10 00:00:00,55,13,0.23636363636363639,0.57,0,128,35,
2011-09-01 00:00:00,2011-09-01 00:00:00,39,13,0.33333333333333331,0,,,46,
2007-07-20 00:00:00,2007-07-20 00:00:00,101,13,0.12871287128712869,0.04,0,0,49,
2010-05-17 00:00:00,2010-05-17 00:00:00,43,13,0.30232558139534882,0.13,0,147,49,
2013-06-06 00:00:00,2013-06-06 00:00:00,50,13,0.26,0,0,120,50,
2015-04-27 00:00:00,2015-04-27 00:00:00,17,13,0.76470588235294112,0.2,0,69,51,
2009-05-25 00:00:00,2009-05-25 00:00:00,41,13,0.31707317073170732,0,0,139,52,
2009-06-03 00:00:00,2009-06-03 00:00:00,44,13,0.29545454545454553,0,0,118,54,
2006-09-25 00:00:00,2006-09-25 00:00:00,17,13,0.76470588235294112,0,0,0,59,
2012-09-14 00:00:00,2012-09-14 00:00:00,30,13,0.43333333333333329,0,,,61,
2015-09-12 00:00:00,2015-09-12 00:00:00,43,13,0.30232558139534882,0,0,0,62,
2006-08-27 00:00:00,2006-08-27 00:00:00,19,13,0.68421052631578949,0,0,0,64,
2007-08-25 00:00:00,2007-08-25 00:00:00,55,14,0.25454545454545452,,0,0,,
2010-05-08 00:00:00,,27,14,0.51851851851851849,,,,,
2008-09-14 00:00:00,2008-09-14 00:00:00,22,14,0.63636363636363635,0,0,0,,
2006-09-11 00:00:00,2006-09-11 00:00:00,34,14,0.41176470588235292,0,0,0,,
2011-06-08 00:00:00,2011-06-08 00:00:00,53,14,0.26415094339622641,0.53,2.8,192,31,
2012-04-28 00:00:00,2012-04-28 00:00:00,36,14,0.3888888888888889,0.02,0,186,32,
2013-05-16 00:00:00,2013-05-16 00:00:00,23,14,0.60869565217391308,0.09,0,144,33,
2012-05-25 00:00:00,2012-05-25 00:00:00,69,14,0.20289855072463769,0.07,0,170,36,
2012-05-27 00:00:00,2012-05-27 00:00:00,64,14,0.21875,0,0,162,38,
2009-05-21 00:00:00,2009-05-21 00:00:00,28,14,0.5,,,158,38,
2007-09-24 00:00:00,2007-09-24 00:00:00,20,14,0.7,0.01,0,0,43,
2012-09-22 00:00:00,2012-09-22 00:00:00,35,14,0.4,0,,,43,
2008-08-25 00:00:00,2008-08-25 00:00:00,38,14,0.36842105263157893,0.3,0,0,43,
2012-05-15 00:00:00,2012-05-15 00:00:00,30,14,0.46666666666666667,0,0,170,49,
2007-06-28 00:00:00,2007-06-28 00:00:00,79,14,0.17721518987341769,0,0,38,49,
2008-09-09 00:00:00,2008-09-09 00:00:00,24,14,0.58333333333333337,0,0,0,50,
2006-06-03 00:00:00,2006-06-03 00:00:00,46,14,0.30434782608695649,0.09,0,112,51,
2006-08-25 00:00:00,2006-08-25 00:00:00,47,14,0.2978723404255319,0,0,0,53,1
2007-06-27 00:00:00,2007-06-27 00:00:00,33,14,0.42424242424242431,0,0,44,53,
2007-05-31 00:00:00,2007-05-31 00:00:00,21,14,0.66666666666666663,0,0,101,57,
2013-09-09 00:00:00,2013-09-09 00:00:00,37,14,0.3783783783783784,0,0,0,57,
2007-05-14 00:00:00,2007-05-14 00:00:00,19,14,0.73684210526315785,0,0,128,58,
2015-08-19 00:00:00,2015-08-19 00:00:00,32,14,0.4375,0,,,64,
2007-09-06 00:00:00,2007-09-06 00:00:00,39,15,0.38461538461538458,0.11,0,0,,
2015-05-09 00:00:00,,52,15,0.28846153846153838,,,,,
2007-06-06 00:00:00,2007-06-06 00:00:00,26,15,0.57692307692307687,0.2,1,78,30,
2011-05-21 00:00:00,2011-05-21 00:00:00,34,15,0.44117647058823528,0.5,0,218,33,
2009-05-26 00:00:00,2009-05-26 00:00:00,39,15,0.38461538461538458,0,0,137,37,
2013-06-02 00:00:00,2013-06-02 00:00:00,81,15,0.1851851851851852,0,0,128,37,
2014-05-20 00:00:00,2014-05-20 00:00:00,17,15,0.88235294117647056,0,0,166,38,
2011-07-14 00:00:00,2011-07-14 00:00:00,89,15,0.1685393258426966,0.18,0,108,38,
2013-05-13 00:00:00,2013-05-13 00:00:00,48,15,0.3125,0.12,0,145,39,
2007-09-21 00:00:00,2007-09-21 00:00:00,45,15,0.33333333333333331,0,0,0,39,
2009-08-10 00:00:00,2009-08-10 00:00:00,64,15,0.234375,0.07,0,0,40,
2007-09-07 00:00:00,2007-09-07 00:00:00,64,15,0.234375,0.03,0,0,42,
2006-08-09 00:00:00,2006-08-09 00:00:00,18,15,0.83333333333333337,0.07,0,0,43,1
2013-09-19 00:00:00,2013-09-19 00:00:00,15,15,1,0,,,45,
2012-08-27 00:00:00,2012-08-27 00:00:00,32,15,0.46875,0,0,0,45,
2015-09-25 00:00:00,2015-09-25 00:00:00,23,15,0.65217391304347827,0.02,0,0,51,
2014-09-14 00:00:00,2014-09-14 00:00:00,48,15,0.3125,0,0,0,51,
2012-09-13 00:00:00,2012-09-13 00:00:00,23,15,0.65217391304347827,0,,,52,
2009-08-30 00:00:00,2009-08-30 00:00:00,44,15,0.34090909090909088,0,0,0,57,
2008-05-10 00:00:00,2008-05-10 00:00:00,38,16,0.42105263157894729,0,0,,,
2012-09-23 00:00:00,2012-09-23 00:00:00,28,16,0.5714285714285714,0,,,,
2009-03-16 00:00:00,2009-03-16 00:00:00,16,16,1,0.59,11,156,27,
2008-09-22 00:00:00,2008-09-22 00:00:00,30,16,0.53333333333333333,0.29,0,0,29,
2010-06-21 00:00:00,2010-06-21 00:00:00,74,16,0.2162162162162162,0.16,0,108,39,
2010-09-01 00:00:00,2010-09-01 00:00:00,44,16,0.36363636363636359,2.8,0,0,43,
2014-05-22 00:00:00,2014-05-22 00:00:00,28,16,0.5714285714285714,0,0,159,46,
2014-08-14 00:00:00,2014-08-14 00:00:00,33,16,0.48484848484848492,0.01,,,47,
2006-09-24 00:00:00,2006-09-24 00:00:00,21,16,0.76190476190476186,0,0,0,48,
2009-09-26 00:00:00,2009-09-26 00:00:00,43,16,0.37209302325581389,0,0,0,48,
2009-09-21 00:00:00,2009-09-21 00:00:00,21,16,0.76190476190476186,0,0,0,48,
2015-08-14 00:00:00,2015-08-14 00:00:00,78,16,0.20512820512820509,0.04,,,49,
2010-06-12 00:00:00,2010-06-12 00:00:00,56,16,0.2857142857142857,0.02,0,124,53,
2007-05-11 00:00:00,2007-05-11 00:00:00,26,16,0.61538461538461542,0,0,132,53,
2012-06-28 00:00:00,2012-06-28 00:00:00,85,16,0.18823529411764711,0,0,113,55,
2008-08-24 00:00:00,2008-08-24 00:00:00,48,16,0.33333333333333331,0,0,0,57,
2009-09-10 00:00:00,2009-09-10 00:00:00,44,16,0.36363636363636359,0,0,0,59,
2013-09-15 00:00:00,2013-09-15 00:00:00,33,16,0.48484848484848492,0,0,0,66,
2007-08-16 00:00:00,2007-08-16 00:00:00,65,17,0.26153846153846161,,0,0,,
2011-06-06 00:00:00,,50,17,0.34,,,,,
2014-09-20 00:00:00,,36,17,0.47222222222222221,,,,,
2012-09-24 00:00:00,2012-09-24 00:00:00,39,17,0.4358974358974359,0,,,,
2011-06-26 00:00:00,2011-06-26 00:00:00,130,17,0.1307692307692308,,,,,
2012-05-11 00:00:00,2012-05-11 00:00:00,30,17,0.56666666666666665,0,0,180,32,
2007-05-05 00:00:00,2007-05-05 00:00:00,33,17,0.51515151515151514,0.62,5.5,144,36,
2014-05-21 00:00:00,2014-05-21 00:00:00,28,17,0.6071428571428571,0,0,163,38,
2011-09-15 00:00:00,2011-09-15 00:00:00,27,17,0.62962962962962965,0.08,0,0,38,
2012-08-29 00:00:00,2012-08-29 00:00:00,26,17,0.65384615384615385,0,0,0,39,
2012-08-30 00:00:00,2012-08-30 00:00:00,51,17,0.33333333333333331,0,0,0,39,
2015-07-23 00:00:00,2015-07-23 00:00:00,68,17,0.25,0,0,0,42,
2014-06-03 00:00:00,2014-06-03 00:00:00,31,17,0.54838709677419351,0,,132,45,
2008-09-16 00:00:00,2008-09-16 00:00:00,25,17,0.68,0,0,0,48,
2009-09-19 00:00:00,2009-09-19 00:00:00,32,17,0.53125,0.07,0,0,50,
2015-05-27 00:00:00,2015-05-27 00:00:00,29,17,0.58620689655172409,0,0,0,50,
2011-09-13 00:00:00,2011-09-13 00:00:00,20,17,0.85,0,0,0,51,
2015-08-10 00:00:00,2015-08-10 00:00:00,55,17,0.30909090909090908,0,,,53,
2006-08-26 00:00:00,2006-08-26 00:00:00,43,17,0.39534883720930231,0,0,0,57,
2008-05-16 00:00:00,2008-05-16 00:00:00,33,17,0.51515151515151514,0,0,198,61,
2014-09-21 00:00:00,2014-09-21 00:00:00,40,17,0.425,0,0,0,62,
2013-09-14 00:00:00,2013-09-14 00:00:00,26,17,0.65384615384615385,0,0,0,67,
2015-06-01 00:00:00,2015-06-01 00:00:00,34,18,0.52941176470588236,,,,,
2007-06-07 00:00:00,2007-06-07 00:00:00,40,18,0.45,,0,,,
2007-09-09 00:00:00,2007-09-09 00:00:00,32,18,0.5625,0,0,0,,
2009-09-01 00:00:00,,46,18,0.391304347826087,,,,,
